Company,Category,Segment,HQ,Sales_Rs_Cr,Employees,Total_Logistics_Spend_Rs_Cr,Key_Locations,tier0_score,original_tier,website_url,linkedin_url,has_trigger_news,trigger_news_count,total_contacts,dm_contact_count,best_contact,has_stated_priorities,priority_signals,priority_signal_count,has_it_hiring,it_hiring_summary,final_score,final_tier
Etex (Siniat),Building & Construction,Gypsum Plaster,Belgium,500.0,200.0,13.0,Upcoming India,30,E,,https://www.linkedin.com/company/etex-siniat,False,0,0,0,,False,,0,False,,30,D
Parryware (Roca),Building & Construction,Tiles Sanitaryware,Chennai,1200.0,,18.0,"Dewas (MP), Ranipet (TN)",30,E,https://www.parrywareroca.com,https://www.linkedin.com/company/parryware-roca,False,0,0,0,,False,,0,False,,30,D
Nipro Pharma Pack,Building & Construction,Glass Glazing,,400.0,300.0,17.0,Srikakulam (AP),30,E,,https://www.linkedin.com/company/nipro-pharma-pack,False,0,0,0,,False,,0,False,,30,D
Lavazza India,Agriculture & Food,Tea Plantation,,400.0,300.0,17.0,Bangalore (KA),30,E,https://www.lavazza.com,https://www.linkedin.com/company/lavazza,False,0,0,0,,False,,0,False,,30,D
Bormioli (India),Building & Construction,Glass Glazing,,400.0,250.0,17.0,Jambusar (GJ),30,E,https://www.bormioli.com,https://www.linkedin.com/company/bormioli,False,0,0,0,,False,,0,False,,30,D
IFFCO (Seeds),Agriculture & Food,Seeds Planting Material,Delhi,800.0,400.0,12.0,"Gujarat, UP",30,E,,https://www.linkedin.com/company/iffco-seeds,False,0,0,0,,False,,0,False,,30,D
Zuari Furniture,Building & Construction,Furniture Wood,Goa,400.0,400.0,13.0,"Goa, Karnataka",30,E,https://www.zuarifurniture.com,https://www.linkedin.com/company/zuari-furniture,False,0,0,0,,False,,0,False,,30,D
National Fittings,Building & Construction,Pipes Fittings,Ahmedabad,400.0,500.0,14.0,"Ahmedabad (GJ), Delhi",30,E,https://www.nationalfittings.com,https://www.linkedin.com/company/national-fittings,False,0,0,0,,False,,0,False,,30,D
Duraline (Atkore),Building & Construction,Pipes Fittings,,400.0,300.0,14.0,Chennai (TN),30,E,,https://www.linkedin.com/company/duraline-atkore,False,0,0,0,,False,,0,False,,30,D
Websol Energy,Energy & Fuel,Solar Renewable,Kolkata,400.0,300.0,18.0,Falta (WB),30,E,https://www.websolenergy.com,https://www.linkedin.com/company/websol-energy,False,0,0,0,,False,,0,False,,30,D
Verka (Punjab Dairy),Agriculture & Food,Animal Feed,Chandigarh,800.0,500.0,17.0,"Mohali, Ludhiana",30,E,,https://www.linkedin.com/company/verka-punjab-dairy,False,0,0,0,,False,,0,False,,30,D
Aparna Enterprises,Building & Construction,Blocks Bricks,Hyderabad,250.0,350.0,13.0,"Hyderabad (TS), Nellore (AP)",30,E,https://www.aparnaenterprises.com,https://www.linkedin.com/company/aparna-enterprises,False,0,0,0,,False,,0,False,,30,D
Bioseeds (DCM Shriram),Agriculture & Food,Seeds Planting Material,Delhi,1000.0,400.0,15.0,"Kota (RJ), Hyderabad",30,E,,https://www.linkedin.com/company/bioseeds-dcm-shriram,False,0,0,0,,False,,0,False,,30,D
Stanley Lifestyles,Building & Construction,Furniture Wood,Bangalore,600.0,500.0,19.0,"Bangalore, Chennai",30,E,https://www.stanleylifestyles.com,https://www.linkedin.com/company/stanley-lifestyles,False,0,0,0,,False,,0,False,,30,D
Bhandari Marble,Building & Construction,Stone Aggregates,Kishangarh,600.0,500.0,18.0,"Kishangarh (RJ), Mumbai",30,E,,https://www.linkedin.com/company/bhandari-marble,False,0,0,0,,False,,0,False,,30,D
Nestle (Purina),Agriculture & Food,Animal Feed,Gurgaon,800.0,300.0,19.0,Moga (PB),30,E,https://www.nestlepurina.com,https://www.linkedin.com/company/nestle-purina,False,0,0,0,,False,,0,False,,30,D
TRL Krosaki,Building & Construction,Refractories,Kolkata,1200.0,,15.0,"Belpahar (OD), Jharsuguda",30,E,https://www.trlkrosaki.com,https://www.linkedin.com/company/trl-krosaki,False,0,0,0,,False,,0,False,,30,D
Anil Marble,Building & Construction,Stone Aggregates,Kishangarh,400.0,350.0,12.0,Kishangarh (RJ),30,E,,https://www.linkedin.com/company/anil-marble,False,0,0,0,,False,,0,False,,30,D
Acsen Hyveg,Agriculture & Food,Seeds Planting Material,Bangalore,400.0,150.0,6.0,Bangalore,30,E,https://www.acsenhyveg.com,https://www.linkedin.com/company/acsen-hyveg,False,0,0,0,,False,,0,False,,30,D
VNR Seeds,Agriculture & Food,Seeds Planting Material,Raipur,500.0,200.0,8.0,Raipur (CG),30,E,https://www.vnrseeds.com,https://www.linkedin.com/company/vnr-seeds,False,0,0,0,,False,,0,False,,30,D
Coffee Board,Agriculture & Food,Tea Plantation,Bangalore,0.0,500.0,13.0,Karnataka,30,E,https://www.coffeeboard.com,https://www.linkedin.com/company/coffee-board,False,0,0,0,,False,,0,False,,30,D
Simplot India,Agriculture & Food,Agri Produce Perishables,,500.0,300.0,30.0,Kheda (GJ),30,E,https://www.simplot.com,https://www.linkedin.com/company/simplot,False,0,0,0,,False,,0,False,,30,D
Royal Canin (Mars),Agriculture & Food,Animal Feed,Mumbai,600.0,150.0,12.0,,30,E,,https://www.linkedin.com/company/royal-canin-mars,False,0,0,0,,False,,0,False,,30,D
Kerry India (Feed),Agriculture & Food,Animal Feed,Ireland,500.0,200.0,12.0,Bangalore,30,E,,https://www.linkedin.com/company/kerry-feed,False,0,0,0,,False,,0,False,,30,D
Nirmal Seeds,Agriculture & Food,Seeds Planting Material,Jalna,800.0,350.0,12.0,Jalna (MH),30,E,https://www.nirmalseeds.com,https://www.linkedin.com/company/nirmal-seeds,False,0,0,0,,False,,0,False,,30,D
Gujarat Solar Glass,Building & Construction,Glass Glazing,Ahmedabad,400.0,200.0,17.0,Bharuch (GJ),30,E,,https://www.linkedin.com/company/gujarat-solar-glass,False,0,0,0,,False,,0,False,,30,D
Chevron India,Energy & Fuel,Lubricants,Mumbai,800.0,200.0,30.0,Mumbai,30,E,https://www.chevron.com,https://www.linkedin.com/company/chevron,False,0,0,0,,False,,0,False,,30,D
Starbucks (Tata),Agriculture & Food,Tea Plantation,Mumbai,300.0,200.0,13.0,Coorg (KA),30,E,https://www.starbuckstata.com,https://www.linkedin.com/company/starbucks-tata,False,0,0,0,,False,,0,False,,30,D
Sisecam (Turkey),Building & Construction,Glass Glazing,Turkey,800.0,200.0,31.0,Gujarat (Planned),30,E,,https://www.linkedin.com/company/sisecam-turkey,False,0,0,0,,False,,0,False,,30,D
Ganga Kaveri Seeds,Agriculture & Food,Seeds Planting Material,Hyderabad,500.0,200.0,8.0,Hyderabad,30,E,,https://www.linkedin.com/company/ganga-kaveri-seeds,False,0,0,0,,False,,0,False,,30,D
Gypsona,Building & Construction,Gypsum Plaster,Jodhpur,200.0,100.0,7.0,"Jodhpur (RJ), Bikaner (RJ)",30,E,,https://www.linkedin.com/company/gypsona,False,0,0,0,,False,,0,False,,30,D
JK Agri Genetics,Agriculture & Food,Seeds Planting Material,Delhi,800.0,350.0,12.0,Secunderabad (TS),30,E,https://www.jkagrigenetics.co.in,https://www.linkedin.com/company/jk-agri-genetics,False,0,0,0,,False,,0,False,,30,D
Adarsh Kanch (Firozabad),Building & Construction,Glass Glazing,Firozabad,150.0,200.0,8.0,Firozabad (UP),30,E,,https://www.linkedin.com/company/adarsh-kanch-firozabad,False,0,0,0,,False,,0,False,,30,D
Sunrise Glass,Building & Construction,Glass Glazing,Nashik,150.0,180.0,8.0,Nashik (MH),30,E,https://www.sunriseglass.com,https://www.linkedin.com/company/sunrise-glass,False,0,0,0,,False,,0,False,,30,D
Jain Tube Glass,Building & Construction,Glass Glazing,Ahmedabad,100.0,120.0,7.0,Bharuch (GJ),30,E,,https://www.linkedin.com/company/jain-tube-glass,False,0,0,0,,False,,0,False,,30,D
Duraton AAC,Building & Construction,Blocks Bricks,Bangalore,120.0,160.0,7.0,Bangalore (KA),30,E,,https://www.linkedin.com/company/duraton-aac,False,0,0,0,,False,,0,False,,30,D
Mohit Sai AAC,Building & Construction,Blocks Bricks,Hyderabad,150.0,200.0,8.0,"Hyderabad (TS), Vizag",30,E,,https://www.linkedin.com/company/mohit-sai-aac,False,0,0,0,,False,,0,False,,30,D
Hindustan Petroleum LNG,Energy & Fuel,Oil Gas Services,Mumbai,5000.0,500.0,36.0,Mangalore,30,E,,https://www.linkedin.com/company/hindustan-petroleum-lng,False,0,0,0,,False,,0,False,,30,D
Grasim (Pipes),Building & Construction,Pipes Fittings,Mumbai,200.0,150.0,8.0,Nagda (MP),30,E,,https://www.linkedin.com/company/grasim-pipes,False,0,0,0,,False,,0,False,,30,D
Limagrain (Vilmorin),Agriculture & Food,Seeds Planting Material,,1200.0,400.0,18.0,Hyderabad,30,E,,https://www.linkedin.com/company/limagrain-vilmorin,False,0,0,0,,False,,0,False,,30,D
Jain Irrigation (Stone),Building & Construction,Stone Aggregates,Jalgaon,300.0,200.0,8.0,Jalgaon (MH),30,E,,https://www.linkedin.com/company/jain-irrigation-stone,False,0,0,0,,False,,0,False,,30,D
Navkar Pipes,Building & Construction,Pipes Fittings,Rajkot,150.0,180.0,7.0,Rajkot (GJ),30,E,,https://www.linkedin.com/company/navkar-pipes,False,0,0,0,,False,,0,False,,30,D
Aker Solutions India,Energy & Fuel,Oil Gas Services,Norway,1200.0,400.0,30.0,Mumbai,30,E,https://www.akersolutions.com,https://www.linkedin.com/company/aker-solutions,False,0,0,0,,False,,0,False,,30,D
Panama Petrochem,Energy & Fuel,Lubricants,Mumbai,800.0,500.0,30.0,"Mumbai, Vapi (GJ)",30,E,https://www.panamapetrochem.com,https://www.linkedin.com/company/panama-petrochem,False,0,0,0,,False,,0,False,,30,D
Wonder Cement (AAC),Building & Construction,Blocks Bricks,Udaipur,120.0,160.0,7.0,Nimbahera (RJ),30,E,,https://www.linkedin.com/company/wonder-cement-aac,False,0,0,0,,False,,0,False,,30,D
Haldyn Glass,Building & Construction,Glass Glazing,Vadodara,400.0,500.0,17.0,"Kosamba (GJ), Vadodara (GJ)",30,E,https://www.haldynglass.com,https://www.linkedin.com/company/haldyn-glass,False,0,0,0,,False,,0,False,,30,D
Bituplast,Energy & Fuel,Bitumen,Ahmedabad,300.0,200.0,13.0,"Ahmedabad, Pune",30,E,https://www.bituplast.com,https://www.linkedin.com/company/bituplast,False,0,0,0,,False,,0,False,,30,D
Polysil Pipes,Building & Construction,Pipes Fittings,Hyderabad,350.0,400.0,13.0,"Hyderabad (TS), Visakhapatnam",30,E,,https://www.linkedin.com/company/polysil-pipes,False,0,0,0,,False,,0,False,,30,D
Aashirwad Pipes,Building & Construction,Pipes Fittings,Ludhiana,200.0,250.0,8.0,Ludhiana (PB),30,E,,https://www.linkedin.com/company/aashirwad-pipes,False,0,0,0,,False,,0,False,,30,D
Waudhani Polymers,Building & Construction,Pipes Fittings,Nagpur,250.0,300.0,10.0,"Nagpur (MH), Raipur (CG)",30,E,,https://www.linkedin.com/company/waudhani-polymers,False,0,0,0,,False,,0,False,,30,D
Nippon Sheet Glass (Pilkington),Building & Construction,Glass Glazing,Mumbai,1500.0,200.0,31.0,Import/JV,30,E,,https://www.linkedin.com/company/nippon-sheet-glass-pilkington,False,0,0,0,,False,,0,False,,30,D
Rex Polyextrusion,Building & Construction,Pipes Fittings,Rajkot,400.0,400.0,13.0,"Rajkot (GJ), Silvassa",30,E,,https://www.linkedin.com/company/rex-polyextrusion,False,0,0,0,,False,,0,False,,30,D
Oerlikon (Gypsum),Building & Construction,Gypsum Plaster,,300.0,120.0,8.0,Bangalore,30,E,,https://www.linkedin.com/company/oerlikon-gypsum,False,0,0,0,,False,,0,False,,30,D
East-West Seed,Agriculture & Food,Seeds Planting Material,Thailand,1000.0,400.0,15.0,"Aurangabad (MH), Hosur (TN)",30,E,https://www.eastwestseed.com,https://www.linkedin.com/company/east-west-seed,False,0,0,0,,False,,0,False,,30,D
Nutreco (Skretting),Agriculture & Food,Animal Feed,Mumbai,1200.0,500.0,29.0,"Nellore (AP), Bhimavaram",30,E,,https://www.linkedin.com/company/nutreco-skretting,False,0,0,0,,False,,0,False,,30,D
NEG India,Building & Construction,Glass Glazing,,800.0,300.0,31.0,Chennai (TN),30,E,https://www.neg.com,https://www.linkedin.com/company/neg,False,0,0,0,,False,,0,False,,30,D
Kajaria Plywood (Bricks),Building & Construction,Blocks Bricks,Delhi,120.0,200.0,7.0,"Gujarat, Rajasthan",30,E,,https://www.linkedin.com/company/kajaria-plywood-bricks,False,0,0,0,,False,,0,False,,30,D
Megaflow Pipes,Building & Construction,Pipes Fittings,Bangalore,200.0,250.0,8.0,Bangalore (KA),30,E,https://www.megaflowpipes.com,https://www.linkedin.com/company/megaflow-pipes,False,0,0,0,,False,,0,False,,30,D
Oxbow Carbon,Energy & Fuel,Coal Fuel,,4000.0,150.0,28.0,"Vizag, Mundra",30,E,https://www.oxbowcarbon.com,https://www.linkedin.com/company/oxbow-carbon,False,0,0,0,,False,,0,False,,30,D
Loom Solar,Energy & Fuel,Solar Renewable,Faridabad,800.0,500.0,32.0,"Faridabad (HR), Mathura (UP)",30,E,https://www.loomsolar.com,https://www.linkedin.com/company/loom-solar,False,0,0,0,,False,,0,False,,30,D
Big Basket (Agri),Agriculture & Food,Seeds Planting Material,Bangalore,500.0,300.0,8.0,Metro hubs,30,E,,https://www.linkedin.com/company/big-basket-agri,False,0,0,0,,False,,0,False,,30,D
Sakata India,Agriculture & Food,Seeds Planting Material,,800.0,300.0,12.0,Bangalore,30,E,https://www.sakata.com,https://www.linkedin.com/company/sakata,False,0,0,0,,False,,0,False,,30,D
India Cements (AAC),Building & Construction,Blocks Bricks,Chennai,150.0,200.0,8.0,Chilamkur (AP),30,E,,https://www.linkedin.com/company/india-cements-aac,False,0,0,0,,False,,0,False,,30,D
Uttam Sugar Mills,Agriculture & Food,Sugar Ethanol,"Noida, UP",,,0.0,,30,E,,https://www.linkedin.com/company/uttam-sugar-mills,False,0,0,0,,False,,0,False,,30,D
Balrampur Chini Mills,Agriculture & Food,Sugar Ethanol,Kolkata/Balrampur,,,0.0,,30,E,https://www.balrampurchinimills.in,https://www.linkedin.com/company/balrampur-chini-mills,False,0,0,0,,False,,0,False,,30,D
Ori-Plast,Building & Construction,Pipes Fittings,Kolkata,400.0,500.0,14.0,"Guwahati (AS), Kolkata",30,E,https://www.oriplast.com,https://www.linkedin.com/company/ori-plast,False,0,0,0,,False,,0,False,,30,D
West Coast Paper,Packaging & Paper,Paper Packaging,Mumbai,,,0.0,,30,E,https://www.westcoastpaper.com,https://www.linkedin.com/company/west-coast-paper,False,0,0,0,,False,,0,False,,30,D
Indonesian Coal (Adaro),Energy & Fuel,Coal Fuel,Indonesia,10000.0,200.0,50.0,Indonesia→India ports,30,E,,https://www.linkedin.com/company/indonesian-coal-adaro,False,0,0,0,,False,,0,False,,30,D
OCL India,Building & Construction,Refractories,Kolkata,400.0,,6.0,Rajgangpur (OD),30,E,https://www.ocl.com,https://www.linkedin.com/company/ocl,False,0,0,0,,False,,0,False,,30,D
Kay Bee Exports,Agriculture & Food,Agri Produce Perishables,Mumbai,600.0,350.0,37.0,"Vashi (MH), Nashik (MH)",30,E,https://www.kaybeeexports.com,https://www.linkedin.com/company/kay-bee-exports,False,0,0,0,,False,,0,False,,30,D
Horticorp Kerala,Agriculture & Food,Seeds Planting Material,TVM,300.0,200.0,5.0,Kerala,30,E,,https://www.linkedin.com/company/horticorp-kerala,False,0,0,0,,False,,0,False,,30,D
Mayerton,Building & Construction,Refractories,Nagpur,250.0,,4.0,Nagpur (MH),30,E,https://www.mayerton.com,https://www.linkedin.com/company/mayerton,False,0,0,0,,False,,0,False,,30,D
Star Cement Ltd,Building & Construction,Cement Building Materials,Kolkata,,,0.0,,30,E,https://www.starcement.com,https://www.linkedin.com/company/star-cement,False,0,0,0,,False,,0,False,,30,D
TrisHindustan Unilever Plaster,Building & Construction,Gypsum Plaster,Bikaner,150.0,80.0,5.0,Bikaner (RJ),30,E,,https://www.linkedin.com/company/trishindustan-unilever-plaster,False,0,0,0,,False,,0,False,,30,D
Fenix India,Building & Construction,Glass Glazing,Mumbai,300.0,200.0,14.0,"Silvassa, Gujarat",30,E,https://www.fenix.com,https://www.linkedin.com/company/fenix,False,0,0,0,,False,,0,False,,30,D
Gharda Glass,Building & Construction,Glass Glazing,Mumbai,500.0,300.0,21.0,Lote (MH),30,E,,https://www.linkedin.com/company/gharda-glass,False,0,0,0,,False,,0,False,,30,D
Dalmia Bharat Sugar,Agriculture & Food,Sugar Ethanol,New Delhi,,,0.0,,30,E,,https://www.linkedin.com/company/dalmia-bharat-sugar,False,0,0,0,,False,,0,False,,30,D
Avadh Sugar & Energy,Agriculture & Food,Sugar Ethanol,Delhi (Birla Group),,,0.0,,30,E,,https://www.linkedin.com/company/avadh-sugar-and-energy,False,0,0,0,,False,,0,False,,30,D
HP Lubricants (OEM),Energy & Fuel,Lubricants,Mumbai,1500.0,300.0,41.0,Auto plant locations,30,E,,https://www.linkedin.com/company/hp-lubricants-oem,False,0,0,0,,False,,0,False,,30,D
DCM Shriram Sugar,Agriculture & Food,Sugar Ethanol,New Delhi,,,0.0,,30,E,https://www.dcmshriramsugar.com,https://www.linkedin.com/company/dcm-shriram-sugar,False,0,0,0,,False,,0,False,,30,D
Dwarikesh Sugar,Agriculture & Food,Sugar Ethanol,Mumbai/Bijnor,,,0.0,,30,E,,https://www.linkedin.com/company/dwarikesh-sugar,False,0,0,0,,False,,0,False,,30,D
Bru (HUL),Agriculture & Food,Tea Plantation,Mumbai,1200.0,500.0,41.0,"Karnataka, Maharashtra",30,E,,https://www.linkedin.com/company/bru-hul,False,0,0,0,,False,,0,False,,30,D
Prism Cement (AAC),Building & Construction,Blocks Bricks,Delhi,150.0,200.0,8.0,Satna (MP),30,E,,https://www.linkedin.com/company/prism-cement-aac,False,0,0,0,,False,,0,False,,30,D
National Oilwell Varco,Energy & Fuel,Oil Gas Services,,1500.0,500.0,36.0,Mumbai,30,E,https://www.nationaloilwellvarco.com,https://www.linkedin.com/company/national-oilwell-varco,False,0,0,0,,False,,0,False,,30,D
Royal Asphalt,Energy & Fuel,Bitumen,Bangalore,350.0,300.0,15.0,"Bangalore, Chennai",30,E,https://www.royalasphalt.com,https://www.linkedin.com/company/royal-asphalt,False,0,0,0,,False,,0,False,,30,D
Wavin India,Building & Construction,Pipes Fittings,,600.0,400.0,20.0,Bangalore (KA),30,E,https://www.wavin.com,https://www.linkedin.com/company/wavin,False,0,0,0,,False,,0,False,,30,D
Shree Cement (AAC),Building & Construction,Blocks Bricks,Kolkata,300.0,400.0,14.0,"Beawar (RJ), Ras (RJ)",30,E,,https://www.linkedin.com/company/shree-cement-aac,False,0,0,0,,False,,0,False,,30,D
Zuari Seeds,Agriculture & Food,Seeds Planting Material,Goa,600.0,250.0,9.0,Goa,30,E,,https://www.linkedin.com/company/zuari-seeds,False,0,0,0,,False,,0,False,,30,D
Knauf India Pvt Ltd,Building & Construction,Cement Building Materials,Gurugram,,,0.0,,30,E,https://www.knauf.com,https://www.linkedin.com/company/knauf,False,0,0,0,,False,,0,False,,30,D
Moserbear Solar (Revival),Energy & Fuel,Solar Renewable,Noida,500.0,300.0,21.0,Greater Noida (UP),30,E,,https://www.linkedin.com/company/moserbear-solar-revival,False,0,0,0,,False,,0,False,,30,D
Ajeet Seeds,Agriculture & Food,Seeds Planting Material,Jalna,700.0,300.0,10.0,Jalna (MH),30,E,https://www.ajeetseeds.com,https://www.linkedin.com/company/ajeet-seeds,False,0,0,0,,False,,0,False,,30,D
SKF India (Greases),Energy & Fuel,Lubricants,Bangalore,300.0,150.0,13.0,Bangalore,30,E,,https://www.linkedin.com/company/skf-greases,False,0,0,0,,False,,0,False,,30,D
Satia Industries,Packaging & Paper,Paper Packaging,Punjab,,,0.0,,30,E,https://www.satia.com,https://www.linkedin.com/company/satia,False,0,0,0,,False,,0,False,,30,D
Emami Paper,Packaging & Paper,Paper Packaging,Kolkata,,,0.0,,30,E,https://www.emamipaper.com,https://www.linkedin.com/company/emami-paper,False,0,0,0,,False,,0,False,,30,D
Del Monte India,Agriculture & Food,Agri Produce Perishables,Mumbai,800.0,500.0,46.0,"Hosur (TN), Pune (MH)",30,E,https://www.delmonte.com,https://www.linkedin.com/company/del-monte,False,0,0,0,,False,,0,False,,30,D
APL Apollo Building Products,Building & Construction,Cement Building Materials,Raipur,,,0.0,,30,E,,https://www.linkedin.com/company/apl-apollo-building-products,False,0,0,0,,False,,0,False,,30,D
Mahagrapes,Agriculture & Food,Agri Produce Perishables,Pune,800.0,500.0,47.0,"Nashik (MH), Sangli (MH)",30,E,https://www.mahagrapes.com,https://www.linkedin.com/company/mahagrapes,False,0,0,0,,False,,0,False,,30,D
Xinyi Glass (India),Building & Construction,Glass Glazing,,2000.0,500.0,70.0,Gujarat (Planned),30,E,,https://www.linkedin.com/company/xinyi-glass,False,0,0,0,,False,,0,False,,30,D
Parksons Packaging,Packaging & Paper,Paper Packaging,Mumbai,,,0.0,,30,E,https://www.parksonspackaging.com,https://www.linkedin.com/company/parksons-packaging,False,0,0,0,,False,,0,False,,30,D
Longi Green (India),Energy & Fuel,Solar Renewable,,5000.0,300.0,78.0,Import/Planned,30,E,,https://www.linkedin.com/company/longi-green,False,0,0,0,,False,,0,False,,30,D
Jinko Solar (India),Energy & Fuel,Solar Renewable,,3000.0,500.0,98.0,Gujarat (Planned),30,E,https://www.jinkosolar.com,https://www.linkedin.com/company/jinko-solar,False,0,0,0,,False,,0,False,,30,D
Trishul Plaster,Building & Construction,Gypsum Plaster,Bikaner,150.0,80.0,5.0,Bikaner (RJ),30,E,,https://www.linkedin.com/company/trishul-plaster,False,0,0,0,,False,,0,False,,30,D
Reliance (Base Oils),Energy & Fuel,Lubricants,Mumbai,2500.0,300.0,46.0,Jamnagar,30,E,,https://www.linkedin.com/company/reliance-base-oils,False,0,0,0,,False,,0,False,,30,D
ExxonMobil India,Energy & Fuel,Lubricants,Mumbai,2500.0,400.0,58.0,Bangalore,30,E,https://www.exxonmobil.com,https://www.linkedin.com/company/exxonmobil,False,0,0,0,,False,,0,False,,30,D
Bharat Petroleum (Base),Energy & Fuel,Lubricants,Mumbai,2000.0,500.0,40.0,Refineries,30,E,,https://www.linkedin.com/company/bharat-petroleum-base,False,0,0,0,,False,,0,False,,30,D
